ID_Pago;Fecha_Pago;ID_Contrato;Importe_Pagado;Estado_Pago;Dias_Retraso;Metodo_Pago;version_sistema;usuario_carga
PG01264;2023-06-05;CT0084;1950;Pdo.;0;BZM;v3.2.0;import_batch
PG01265;2023-07-05;CT0084;1950;Cobrado;0;Bizum;v3.2.0;sistema_auto
PG01266;2023-08-05;ct-0084;1950;PAG;0;BZM;v3.2.0;import_batch
PG01267;2023-09-05;CT0084;1950;RETRASO;5;bizum;v3.2.0;import_batch
PG01268;2023-10-05;CT0084;1950;OK;0;Bizum;v3.1.8;jgarcia
PG01269;2023-11-05;CT0084;1950;Fuera de plazo;26;Domiciliación;v3.2.0;import_batch
PG01270;2023-12-05;CT0084;1950;Pdo.;0;efectivo;v3.1.8;jgarcia
PG01271;2024-01-05;CT0084;1950;PAG;0;Domiciliacion;v3.1.8;sistema_auto
PG01272;2024-02-05;CT0084;1950;OK;0;Recibo;v3.2.1;mlopez
PG01273;2024-03-05;CT0084;1950;P;0;bizum;v3.2.1;import_batch
PG01274;2024-04-05;CT0084;1950;RET;15;EFE;v3.2.1;jgarcia
PG01275;2024-05-05;CT0084;1950;Cobrado;0;Recibo;v3.1.8;mlopez
PG01276;2024-06-05;CT0084;1950;PAG;0;DOM;v3.2.0;jgarcia
PG01277;2024-07-05;CT0084;1950;Fuera de plazo;14;Domiciliación;v3.1.8;mlopez
PG01278;2025-09-05;CT0085;2330;P;0;DOMICILIACION;v3.2.0;sistema_auto
PG01279;2025-10-05;CT0085;2330;pagado;;Domiciliación;v3.1.8;sistema_auto
PG01280;2025-11-05;CT0085;2330;Ok;0;transferencia;v3.1.8;import_batch
PG01281;2025-12-05;CT0085;2330;pagado;0;Domic.;v3.1.8;import_batch
PG01282;2022-12-05;CT0086;490;Pagado;0;Bizum;v3.2.0;sistema_auto
PG01283;2023-01-05;CT0086;490;RET;18;Cash;v3.2.0;import_batch
PG01284;2023-02-05;CT0086;490;PAG;0;BIZUM;v3.2.1;jgarcia
PG01285;2023-03-05;0086;490;Ok;0;Domiciliacion;v3.1.8;mlopez
PG01286;2023-04-05;0086;490;Pdo.;0;DOM;v3.1.8;mlopez
PG01287;2023-05-05;CT0086;490;Cobrado;0;Bizum;v3.2.1;admin
PG01288;2023-06-05;CT 0086;490;Cobrado;0;DOMICILIACION;v3.1.8;mlopez
PG01289;2023-07-05;CT0086;490;OK;0;Recibo;v3.2.0;admin
PG01290;2023-08-05;CT0086;490;Ok;0;BZM;v3.2.1;import_batch
PG01291;2023-09-05;CT0086;490;PAG;0;EFE;v3.2.1;import_batch
PG01292;2023-10-05;CT0086;490;OK;0;Efectivo;v3.2.0;sistema_auto
PG01293;2023-11-05;CT0086;490;OK;0;bizum;v3.2.0;admin
PG01294;2023-12-05;CT0086;490;PAGADO;0;Cash;v3.2.1;import_batch
PG01295;2024-01-05;CT0086;490;OK;0;DOM;v3.1.8;import_batch
PG01296;2024-02-05;CT0086;490;Cobrado;0;Dom.;v3.1.8;mlopez
PG01297;2024-03-05;CT0086;490;pagado;0;Transf;v3.1.8;import_batch
PG01298;2024-04-05;CT0086;490;RET;18;Domiciliacion;v3.2.1;mlopez
PG01299;2024-05-05;CT0086;490;PAG;0;DOMICILIACION;v3.2.1;admin
PG01300;2024-06-05;CT0086;490;pagado;999;Transferencia;v3.2.1;sistema_auto
PG01301;2024-07-05;CT0086;490;Ok;0;EFE;v3.1.8;jgarcia
PG01302;2024-08-05;CT0086;490;RETRASO;20;BZM;v3.2.1;import_batch
PG01303;2024-09-05;CT0086;490;Fuera de plazo;12;Metalico;v3.2.1;sistema_auto
PG01304;2024-10-05;CT0086;490;Al corriente;0;TRF;v3.2.1;mlopez
PG01305;2024-11-05;CT0086;490;Al corriente;0;EFE;v3.2.0;import_batch
PG01306;2024-12-05;CT0086;490;Al corriente;N/A;Cash;v3.1.8;mlopez
PG01307;2025-01-05;CT0086;490;Pagado;0;Transferencia;v3.2.1;sistema_auto
PG01308;2025-02-05;CT0086;490;Pagado;0;efectivo;v3.2.0;sistema_auto
PG01309;2022-08-05;CT0087;2640;PAG;0;transferencia;v3.2.1;sistema_auto
PG01310;2022-09-05;CT0087;2640;Con retraso;12;Efectivo;v3.1.8;jgarcia
PG01311;2022-10-05;CT0087;0;impagado;32;Metalico;v3.2.1;mlopez
PG01312;2022-11-05;CT0087;2640;P;-;Transferencia;v3.1.8;jgarcia
PG01313;2022-12-05;0087;2640;Ok;0;Efectivo;v3.2.0;jgarcia
PG01314;2023-01-05;CT0087;2640;PAGADO;0;BIZUM;v3.1.8;mlopez
PG01315;2023-02-05;ct0087;2640;PAGADO;0;bizum;v3.2.0;mlopez
PG01316;2023-03-05;CT0087;2640;Pdo.;0;efectivo;v3.2.1;admin
PG01317;2023-04-05;CT0087;2640;pagado;0;TRANSFERENCIA;v3.2.0;admin
PG01318;2023-05-05;CT0087;2640;Pagado;0;Recibo;v3.2.1;mlopez
PG01319;2023-06-05;CT0087;2640;Pagado;0;EFECTIVO;v3.2.1;import_batch
PG01320;2023-07-05;CT0087;2640;Cobrado;0;transferencia;v3.1.8;jgarcia
PG01321;2023-02-05;CT0088;940;Pagado;0;DOM;v3.1.8;mlopez
PG01322;2023-03-05;CT0088;940;P;0;bizum;v3.2.0;admin
PG01323;2023-04-05;CT0088;940;Pdo.;0;Dom.;v3.2.0;mlopez
PG01324;2023-05-05;CT0088;940;OK;0;DOMICILIACION;v3.2.0;sistema_auto
PG01325;2023-06-05;0088;940;RETRASO;7;BZM;v3.2.0;sistema_auto
PG01326;2023-07-05;CT0088;940;P;0;DOMICILIACION;v3.2.0;jgarcia
PG01327;2023-08-05;CT0088;940;PAG;0;Transf.;v3.2.1;import_batch
PG01328;2023-09-05;CT0088;940;OK;0;Cash;v3.2.0;sistema_auto
PG01329;2023-10-05;ct0088;940;Ok;0;Transf;v3.2.1;mlopez
PG01330;2023-11-05;CT0088;940;Ok;0;EFE;v3.2.0;jgarcia
PG01331;2023-12-05;CT0088;940;P;0;DOMICILIACION;v3.2.0;admin
PG01332;2024-01-05;CT0088;940;OK;0;EFECTIVO;v3.2.1;sistema_auto
PG01333;2024-11-05;CT0089;760;Pdo.;0;Domic.;v3.2.1;jgarcia
PG01334;2024-12-05;CT0089;760;Fuera de plazo;23;Domiciliación;v3.2.0;sistema_auto
PG01335;2025-01-05;CT0089;760;Al corriente;0;Domiciliacion;v3.1.8;admin
PG01336;2025-02-05;CT0089;760;P;0;TRANSFERENCIA;v3.2.1;admin
PG01337;2025-03-05;CT0089;760;P;0;Bizum;v3.2.1;sistema_auto
PG01338;2025-04-05;CT0089;760;PAG;0;Efectivo;v3.2.0;sistema_auto
PG01339;2025-05-05;CT0089;760;Pdo.;0;Dom.;v3.2.1;mlopez
PG01340;2025-06-05;CT0089;760;P;0;DOMICILIACION;v3.1.8;admin
PG01341;2025-07-05;ct0089;0;IMPAGADO;30;BZM;v3.2.1;mlopez
PG01342;2025-08-05;CT0089;760;Ok;0;Metalico;v3.2.0;sistema_auto
PG01343;2025-09-05;CT0089;760;Retraso;22;TRF;v3.2.0;admin
PG01344;2025-10-05;CT0089;760;P;0;efectivo;v3.2.0;sistema_auto
PG01345;2025-11-05;CT0089;760;Cobrado;0;Efectivo;v3.2.1;mlopez
PG01346;2025-12-05;ct0089;760;Ok;0;Efectivo;v3.2.1;mlopez
PG01347;2023-10-05;CT0090;1230;Pdo.;0;TRANSFERENCIA;v3.2.1;sistema_auto
PG01348;2023-11-05;CT0090;1230;PAGADO;0;bizum;v3.2.0;jgarcia
PG01349;2023-12-05;CT0090;1230;Ok;0;Domiciliacion;v3.1.8;jgarcia
PG01350;2024-01-05;CT0090;1230;Pagado;0;Domic.;v3.2.0;sistema_auto
PG01351;2024-02-05;CT0090;1230;PAG;0;Bizum;v3.2.0;sistema_auto
PG01352;2024-03-05;CT0090;1230;OK;0;Transf.;v3.2.0;import_batch
PG01353;2024-04-05;CT0090;1230;pagado;0;bizum;v3.1.8;import_batch
PG01354;2024-05-05;CT0090;1230;pagado;0;TRF;v3.2.0;import_batch
PG01355;2024-06-05;CT0090;1230;P;0;Cash;v3.2.0;admin
PG01356;2024-07-05;CT0090;0;Moroso;40;BIZUM;v3.2.0;admin
PG01357;2024-08-05;CT0090;1230;Al corriente;0;Domiciliacion;v3.2.1;mlopez
PG01358;2024-09-05;CT0090;N/A;Moroso;;BZM;v3.2.1;sistema_auto
PG01359;2024-10-05;CT0090;1230;Tarde;7;Bizum;v3.2.0;import_batch
PG01360;2024-11-05;CT0090;1230;Pagado;0;EFE;v3.1.8;mlopez
PG01361;2024-12-05;CT0090;1230;pagado;0;efectivo;v3.1.8;jgarcia
PG01362;2025-01-05;CT0090;1230;PAGADO;0;TRF;v3.1.8;jgarcia
PG01363;2025-02-05;CT0090;1230;Al corriente;0;Domic.;v3.2.1;sistema_auto
PG01364;2025-03-05;CT0090;1230;Pagado;0;BZM;v3.1.8;sistema_auto
PG01365;2025-04-05;CT0090;1230;Ok;0;EFECTIVO;v3.2.0;import_batch
PG01366;2025-05-05;CT0090;1230;Pdo.;0;Domiciliación;v3.1.8;mlopez
PG01367;2025-06-05;ct-0090;1230;Pdo.;0;transferencia;v3.2.1;jgarcia
PG01368;2025-07-05;CT0090;1230;pagado;0;TRANSF;v3.1.8;jgarcia
PG01369;2025-08-05;CT0090;1230;PAG;0;bizum;v3.2.0;admin
PG01370;2025-09-05;CT0090;1230;Cobrado;0;BIZUM;v3.1.8;import_batch
PG01371;2025-10-05;CT0090;1230;Pdo.;0;Bizum;v3.2.0;jgarcia
PG01372;2025-11-05;CT-0090;1230;Fuera de plazo;24;EFE;v3.2.0;import_batch
PG01373;2025-12-05;CT0090;1230;pagado;0;efectivo;v3.2.0;import_batch
PG01374;2023-12-05;CT0091;950;PAG;0;Domiciliación;v3.1.8;import_batch
PG01375;2024-01-05;CT0091;950;Tarde;12;Bizum;v3.2.1;admin
PG01376;2024-02-05;CT0091;;IMPAGADO;30;TRF;v3.2.0;sistema_auto
PG01377;2024-03-05;CT0091;950;PAGADO;0;TRF;v3.2.0;import_batch
PG01378;2024-04-05;CT0091;950;OK;0;Dom.;v3.1.8;admin
PG01379;2024-05-05;CT0091;950;Ok;0;Efectivo;v3.2.0;mlopez
PG01380;2024-06-05;CT0091;950;PAG;0;BZM;v3.2.1;admin
PG01381;2024-07-05;ct0091;950;Pagado;;DOM;v3.2.1;jgarcia
PG01382;2024-08-05;CT0091;950;Al corriente;0;DOMICILIACION;v3.2.0;jgarcia
PG01383;2024-09-05;CT0091;950;Al corriente;0;BIZUM;v3.1.8;jgarcia
PG01384;2024-10-05;CT0091;950;Pagado;0;BIZUM;v3.1.8;mlopez
PG01385;2024-11-05;ct-0091;950;PAG;0;Bizum;v3.2.1;sistema_auto
PG01386;2024-12-05;CT0091;950;PAG;0;TRANSF;v3.2.0;sistema_auto
PG01387;2025-01-05;CT0091;950;Pdo.;0;BIZUM;v3.2.1;sistema_auto
PG01388;2025-02-05;CT0091;950;OK;0;Transf.;v3.2.0;mlopez
PG01389;2025-03-05;CT0091;950;PAGADO;0;Domiciliación;v3.2.1;mlopez
PG01390;2025-04-05;CT0091;950;OK;0;BZM;v3.2.1;import_batch
PG01391;2025-05-05;CT0091;950;retraso;20;efectivo;v3.1.8;import_batch
PG01392;2025-06-05;CT-0091;950;PAGADO;0;Domiciliación;v3.1.8;import_batch
PG01393;2025-07-05;CT0091;950;Cobrado;0;Metalico;v3.2.0;admin
PG01394;2025-08-05;CT 0091;950;RETRASO;22;BZM;v3.2.1;admin
PG01395;2025-09-05;CT0091;950;OK;0;EFECTIVO;v3.2.0;jgarcia
PG01396;2025-10-05;ct0091;950;Retraso;6;BZM;v3.2.1;sistema_auto
PG01397;2025-11-05;CT0091;950;Cobrado;0;BIZUM;v3.2.0;jgarcia
PG01398;2025-12-05;CT0091;950;Pdo.;0;TRANSF;v3.1.8;jgarcia
PG01399;2023-09-05;CT0092;980;pagado;0;BZM;v3.2.0;admin
PG01400;2023-10-05;CT0092;980;PAGADO;0;BIZUM;v3.1.8;sistema_auto
PG01401;2023-11-05;CT0092;980;PAGADO;0;DOM;v3.2.1;sistema_auto
PG01402;2023-12-05;CT0092;980;P;0;transferencia;v3.2.1;sistema_auto
PG01403;2024-01-05;CT0092;980;Pagado;0;EFECTIVO;v3.1.8;admin
PG01404;2024-02-05;CT0092;980;PAGADO;0;Domiciliacion;v3.2.1;jgarcia
PG01405;2024-03-05;CT0092;980;Pagado;0;EFE;v3.2.0;import_batch
PG01406;2024-04-05;CT0092;980;Pdo.;0;Transf;v3.1.8;admin
PG01407;2024-05-05;CT0092;980;Tarde;29;BIZUM;v3.2.0;jgarcia
PG01408;2024-06-05;CT0092;980;Al corriente;0;Bizum;v3.2.0;admin
PG01409;2024-07-05;CT0092;980;PAGADO;N/A;BIZUM;v3.2.0;sistema_auto
PG01410;2024-08-05;CT0092;980;P;0;EFECTIVO;v3.1.8;jgarcia
PG01411;2024-09-05;CT0093;720;Atrasado;16;EFECTIVO;v3.2.1;mlopez
PG01412;2024-10-05;CT0093;720;Pagado;0;bizum;v3.1.8;import_batch
PG01413;2024-11-05;CT0093;720;OK;0;BIZUM;v3.1.8;sistema_auto
PG01414;2024-12-05;CT0093;720;Pagado;0;BIZUM;v3.2.1;admin
PG01415;2025-01-05;CT0093;720;PAG;0;Recibo;v3.2.0;mlopez
PG01416;2025-02-05;CT0093;720;Tarde;19;TRF;v3.2.1;mlopez
PG01417;2025-03-05;CT0093;720;Pdo.;0;Recibo;v3.1.8;jgarcia
PG01418;2025-04-05;CT 0093;720;Pdo.;0;Cash;v3.2.1;admin
PG01419;2025-05-05;CT0093;720;Cobrado;0;Bizum;v3.2.0;sistema_auto
PG01420;2025-06-05;CT0093;720;Cobrado;0;DOM;v3.1.8;admin
PG01421;2025-07-05;CT0093;720;PAGADO;0;Transferencia;v3.2.1;import_batch
PG01422;2025-08-05;CT0093;720;PAG;0;DOMICILIACION;v3.2.0;sistema_auto
PG01423;2025-01-05;CT0094;1060;Ok;0;transferencia;v3.2.1;admin
PG01424;2025-02-05;CT0094;1060;Cobrado;0;Transferencia;v3.2.0;mlopez
PG01425;2025-03-05;CT0094;1060;Pdo.;0;transferencia;v3.2.1;sistema_auto
PG01426;2025-04-05;CT0094;1060;pagado;0;Transf.;v3.2.0;mlopez
PG01427;2025-05-05;CT0094;1060;Pdo.;0;TRANSFERENCIA;v3.2.0;import_batch
PG01428;2025-06-05;CT0094;1060;Pagado;0;Bizum;v3.1.8;jgarcia
PG01429;2025-07-05;CT0094;1060;PAG;0;BIZUM;v3.2.0;mlopez
PG01430;2025-08-05;CT0094;1060;pagado;0;Dom.;v3.2.1;import_batch
PG01431;2025-09-05;CT0094;1060;P;0;Dom.;v3.2.1;mlopez
PG01432;2025-10-05;CT0094;1060;PAG;0;bizum;v3.2.1;admin
PG01433;2025-11-05;CT0094;1060;OK;0;transferencia;v3.1.8;admin
PG01434;2025-12-05;CT0094;1060;P;0;DOM;v3.2.0;import_batch
PG01435;2022-03-05;CT0095;2070;PAG;0;transferencia;v3.2.1;sistema_auto
PG01436;2022-04-05;CT0095;N/D;IMP;65;Transferencia;v3.2.1;admin
PG01437;2022-05-05;CT0095;2070;Pagado;N/D;BZM;v3.1.8;sistema_auto
PG01438;2022-06-05;CT0095;2070;Pagado;0;Bizum;v3.2.1;import_batch
PG01439;2022-07-05;CT0095;2070;P;0;BZM;v3.1.8;import_batch
PG01440;2022-08-05;CT0095;2070;Pdo.;0;Dom.;v3.1.8;mlopez
PG01441;2022-09-05;CT0095;2070;OK;0;Bizum;v3.2.0;admin
PG01442;2022-10-05;CT0095;2070;pagado;0;Transf.;v3.2.0;sistema_auto
PG01443;2022-11-05;CT0095;2070;Al corriente;0;Metalico;v3.2.1;import_batch
PG01444;2022-12-05;CT0095;2070;RETRASO;6;Transf.;v3.2.1;admin
PG01445;2023-01-05;CT0095;2070;Pdo.;0;transferencia;v3.2.0;jgarcia
PG01446;2023-02-05;CT0095;2070;Cobrado;0;Domic.;v3.2.1;admin
PG01447;2023-03-05;CT0095;2070;OK;0;Efectivo;v3.1.8;mlopez
PG01448;2023-04-05;CT0095;2070;Cobrado;0;bizum;v3.1.8;sistema_auto
PG01449;2023-05-05;CT0095;2070;P;0;Domic.;v3.2.1;sistema_auto
PG01450;2023-06-05;0095;2070;pagado;;Transf;v3.2.0;sistema_auto
PG01451;2023-07-05;CT0095;0;impagado;78;Efectivo;v3.1.8;admin
PG01452;2023-08-05;CT0095;2070;Pdo.;0;TRANSFERENCIA;v3.2.1;mlopez
PG01453;2023-09-05;CT0095;2070;PAGADO;0;EFECTIVO;v3.2.0;import_batch
PG01454;2023-10-05;CT0095;2070;Pagado;0;bizum;v3.1.8;jgarcia
PG01455;2023-11-05;CT0095;2070;Pagado;0;Cash;v3.2.0;mlopez
PG01456;2023-12-05;CT0095;2070;pagado;0;Dom.;v3.1.8;import_batch
PG01457;2024-01-05;CT0095;2070;Pagado;0;bizum;v3.2.0;admin
PG01458;2024-02-05;CT0095;2070;Con retraso;17;Dom.;v3.2.1;jgarcia
PG01459;2023-03-05;CT0096;2000;Pdo.;0;bizum;v3.1.8;admin
PG01460;2023-04-05;CT0096;2000;Pdo.;0;BIZUM;v3.2.1;import_batch
PG01461;2023-05-05;CT0096;2000;Pdo.;0;transferencia;v3.1.8;mlopez
PG01462;2023-06-05;CT0096;2000;PAGADO;0;Transferencia;v3.2.0;sistema_auto
PG01463;2023-07-05;CT0096;2000;P;0;EFECTIVO;v3.2.1;jgarcia
PG01464;2023-08-05;CT0096;2000;PAG;??;BZM;v3.1.8;sistema_auto
PG01465;2023-09-05;CT0096;2000;PAGADO;0;Recibo;v3.1.8;admin
PG01466;2023-10-05;CT0096;2000;PAGADO;0;efectivo;v3.2.0;mlopez
PG01467;2023-11-05;CT0096;2000;Al corriente;0;TRANSF;v3.2.0;import_batch
PG01468;2023-12-05;CT0096;2000;Pdo.;0;TRF;v3.2.0;mlopez
PG01469;2024-01-05;CT0096;2000;PAG;0;Metalico;v3.2.0;admin
PG01470;2024-02-05;CT0096;2000;Ok;0;Metalico;v3.2.0;jgarcia
PG01471;2025-04-05;CT0097;1620;Al corriente;0;Domiciliacion;v3.2.0;jgarcia
PG01472;2025-05-05;CT0097;1620;Al corriente;0;EFECTIVO;v3.2.0;sistema_auto
PG01473;2025-06-05;CT0097;1620;P;0;BIZUM;v3.2.1;import_batch
PG01474;2025-07-05;CT0097;1620;PAGADO;0;Metalico;v3.1.8;import_batch
PG01475;2025-08-05;CT0097;1620;pagado;0;EFECTIVO;v3.1.8;import_batch
PG01476;2025-09-05;CT0097;1620;P;0;BZM;v3.2.1;import_batch
PG01477;2025-10-05;CT0097;1620;Al corriente;N/A;Domic.;v3.2.0;sistema_auto
PG01478;2025-11-05;CT0097;1620;P;0;Transf.;v3.2.0;jgarcia
PG01479;2025-12-05;CT0097;1620;PAG;0;Metalico;v3.1.8;admin
PG01480;2022-04-05;CT0098;2370;Pagado;0;EFE;v3.2.1;sistema_auto
PG01481;2022-05-05;CT0098;2370;Ok;0;TRANSFERENCIA;v3.2.0;import_batch
PG01482;2022-06-05;CT0098;2370;Ok;0;DOM;v3.2.0;sistema_auto
PG01483;2022-07-05;CT0098;2370;Pagado;0;EFECTIVO;v3.2.1;mlopez
PG01484;2022-08-05;CT0098;2370;Ok;0;TRANSF;v3.2.0;jgarcia
PG01485;2022-09-05;CT0098;2370;Ok;0;Metalico;v3.2.1;admin
PG01486;2022-10-05;CT0098;2370;PAG;0;Transferencia;v3.2.1;admin
PG01487;2022-11-05;CT0098;2370;Ok;0;Dom.;v3.1.8;import_batch
PG01488;2022-12-05;CT0098;2370;RET;29;TRF;v3.2.0;mlopez
PG01489;2023-01-05;CT0098;2370;Ok;0;Domic.;v3.2.0;jgarcia
PG01490;2023-02-05;CT0098;2370;Pagado;0;BIZUM;v3.2.0;jgarcia
PG01491;2023-03-05;CT0098;2370;Pdo.;0;Cash;v3.2.0;admin
PG01492;2025-02-05;CT0099;1720;PAGADO;0;BIZUM;v3.2.0;admin
PG01493;2025-03-05;CT0099;1720;P;0;bizum;v3.2.1;import_batch
PG01494;2025-04-05;CT0099;1720;Atrasado;18;Bizum;v3.2.0;jgarcia
PG01495;2025-05-05;CT0099;??;No pagado;67;TRANSFERENCIA;v3.2.0;mlopez
PG01496;2025-06-05;CT0099;1720;Cobrado;0;efectivo;v3.2.0;sistema_auto
PG01497;2025-07-05;CT0099;1720;Ok;0;Bizum;v3.2.0;admin
PG01498;2025-08-05;CT0099;1720;Pdo.;0;TRANSFERENCIA;v3.1.8;admin
PG01499;2025-09-05;CT0099;1720;Pagado;0;BZM;v3.2.0;import_batch
PG01500;2025-10-05;CT0099;1720;Ok;0;BZM;v3.2.0;sistema_auto
PG01501;2025-11-05;CT0099;1720;Fuera de plazo;12;Cash;v3.2.0;admin
PG01502;2025-12-05;CT0099;1720;pagado;0;efectivo;v3.2.1;jgarcia
PG01503;2023-08-05;CT0100;2990;Pdo.;0;EFECTIVO;v3.1.8;mlopez
PG01504;2023-09-05;CT0100;2990;PAGADO;0;Metalico;v3.2.1;admin
PG01505;2023-10-05;CT0100;2990;pagado;0;Domic.;v3.2.1;import_batch
PG01506;2023-11-05;CT0100;2990;P;0;Domiciliación;v3.1.8;admin
PG01507;2023-12-05;CT0100;2990;OK;0;bizum;v3.2.0;jgarcia
PG01508;2024-01-05;CT0100;2990;OK;0;Domic.;v3.2.0;import_batch
PG01509;2024-02-05;CT0100;2990;Cobrado;0;Domiciliación;v3.2.0;mlopez
PG01510;2024-03-05;CT0100;2990;Pdo.;0;TRANSF;v3.2.1;sistema_auto
PG01511;2024-04-05;CT0100;2990;PAG;0;Dom.;v3.2.1;admin
PG01512;2024-05-05;CT0100;2990;PAG;0;Efectivo;v3.1.8;mlopez
PG01513;2024-06-05;CT0100;2990;Al corriente;0;Domiciliacion;v3.2.1;admin
PG01514;2024-07-05;CT0100;2990;OK;0;efectivo;v3.2.1;mlopez
PG01515;2024-08-05;CT0100;2990;RETRASO;30;Metalico;v3.2.1;import_batch
PG01516;2024-09-05;ct0100;2990;P;0;Metalico;v3.2.0;mlopez
PG01517;2024-10-05;CT0100;2990;PAGADO;N/A;efectivo;v3.1.8;import_batch
PG01518;2024-11-05;CT0100;2990;PAGADO;0;Recibo;v3.2.1;sistema_auto
PG01519;2024-12-05;CT0100;2990;pagado;0;transferencia;v3.2.0;admin
PG01520;2025-01-05;CT0100;2990;Al corriente;0;DOM;v3.2.1;sistema_auto
PG01521;2025-02-05;CT0100;2990;Ok;0;bizum;v3.1.8;admin
PG01522;2025-03-05;CT0100;2990;pagado;0;Bizum;v3.2.0;admin
PG01523;2025-04-05;CT0100;2990;PAG;0;Transf;v3.2.0;mlopez
PG01524;2025-05-05;CT 0100;2990;Pdo.;0;Bizum;v3.1.8;import_batch
PG01525;2025-06-05;CT-0100;2990;Ok;0;Cash;v3.1.8;sistema_auto
PG01526;2025-07-05;CT0100;;NO;35;Domiciliacion;v3.1.8;sistema_auto
PG01527;2025-08-05;CT0100;2990;PAGADO;0;BIZUM;v3.2.0;jgarcia
PG01528;2025-09-05;CT0100;2990;PAG;0;TRANSF;v3.1.8;import_batch
PG01529;2025-10-05;CT0100;2990;pagado;0;Transf;v3.2.0;import_batch
PG01530;2025-11-05;CT0100;2990;PAGADO;0;Transf;v3.2.0;mlopez
PG01531;2025-12-05;CT0100;2990;PAG;0;BZM;v3.2.0;import_batch
PG01532;2023-04-05;CT0101;4010;pagado;0;bizum;v3.2.1;mlopez
PG01533;2023-05-05;CT0101;4010;Cobrado;0;TRANSFERENCIA;v3.2.1;mlopez
PG01534;2023-06-05;CT0101;4010;PAG;0;EFECTIVO;v3.1.8;mlopez
PG01535;2023-07-05;CT0101;4010;Ok;0;BZM;v3.2.1;mlopez
PG01536;2023-08-05;ct0101;4010;Pagado;0;Bizum;v3.1.8;jgarcia
PG01537;2023-09-05;CT0101;4010;Al corriente;0;Transf;v3.1.8;mlopez
PG01538;2023-10-05;ct0101;4010;PAGADO;0;BIZUM;v3.2.0;admin
PG01539;2023-11-05;CT0101;4010;P;0;BZM;v3.1.8;sistema_auto
PG01540;2022-03-05;CT0102;480;Pagado;0;Cash;v3.2.0;admin
PG01541;2022-04-05;CT0102;480;Ok;0;TRANSFERENCIA;v3.1.8;sistema_auto
PG01542;2022-05-05;CT0102;480;pagado;0;BIZUM;v3.1.8;sistema_auto
PG01543;2022-06-05;CT0102;480;Pdo.;0;Transf.;v3.2.1;sistema_auto
PG01544;2022-07-05;CT0102;480;PAGADO;0;Transf.;v3.2.0;jgarcia
PG01545;2022-08-05;CT0102;480;PAGADO;0;Transf;v3.2.0;jgarcia
PG01546;2022-09-05;CT 0102;480;Atrasado;13;Bizum;v3.2.0;sistema_auto
PG01547;2022-10-05;CT0102;480;pagado;0;BIZUM;v3.1.8;jgarcia
PG01548;2022-11-05;CT0102;480;OK;0;bizum;v3.1.8;admin
PG01549;2022-12-05;CT0102;480;PAG;0;Transf;v3.2.1;jgarcia
PG01550;2023-01-05;CT0102;480;OK;0;DOMICILIACION;v3.1.8;mlopez
PG01551;2023-02-05;CT0102;480;PAGADO;0;BIZUM;v3.2.1;jgarcia
PG01552;2025-05-05;CT0103;1180;pagado;0;BZM;v3.1.8;import_batch
PG01553;2025-06-05;CT0103;1180;Pagado;0;DOMICILIACION;v3.2.0;jgarcia
PG01554;2025-07-05;CT0103;1180;Cobrado;999;transferencia;v3.2.0;admin
PG01555;2025-08-05;CT0103;1180;PAG;0;TRANSFERENCIA;v3.1.8;import_batch
PG01556;2025-09-05;CT0103;;IMP;68;Domiciliacion;v3.1.8;jgarcia
PG01557;2025-10-05;CT0103;1180;Pagado;0;Metalico;v3.2.1;sistema_auto
PG01558;2025-11-05;CT0103;1180;Pdo.;0;Dom.;v3.2.1;admin
PG01559;2025-12-05;CT0103;1180;pagado;0;Domiciliación;v3.2.0;jgarcia
PG01560;2024-12-05;CT0104;2020;Al corriente;0;BZM;v3.2.1;admin
PG01561;2025-01-05;CT0104;2020;P;-;Bizum;v3.2.1;jgarcia
PG01562;2025-02-05;CT0104;2020;PAG;0;Transf;v3.2.0;jgarcia
PG01563;2025-03-05;CT0104;2020;Pdo.;0;EFE;v3.2.0;sistema_auto
PG01564;2025-04-05;CT0104;2020;PAG;0;BZM;v3.2.1;import_batch
PG01565;2025-05-05;CT0104;2020;PAG;0;Dom.;v3.2.0;mlopez
PG01566;2025-06-05;CT0104;2020;Pagado;0;efectivo;v3.2.1;import_batch
PG01567;2025-07-05;CT0104;2020;Al corriente;0;DOM;v3.1.8;admin
PG01568;2025-08-05;CT0104;2020;pagado;0;Efectivo;v3.2.1;admin
PG01569;2025-09-05;CT0104;2020;pagado;0;EFECTIVO;v3.1.8;mlopez
PG01570;2025-10-05;CT0104;2020;Pagado;0;BZM;v3.2.1;admin
PG01571;2025-11-05;CT0104;999;Impagado;73;Transf;v3.2.0;import_batch
PG01572;2025-12-05;CT0104;2020;PAGADO;0;bizum;v3.2.1;sistema_auto
PG01573;2023-01-05;CT0105;N/A;IMP;57;bizum;v3.2.0;import_batch
PG01574;2023-02-05;CT0105;890;P;0;Bizum;v3.1.8;import_batch
PG01575;2023-03-05;CT0105;890;P;0;Bizum;v3.2.1;mlopez
PG01576;2023-04-05;CT0105;890;PAGADO;0;Metalico;v3.2.1;admin
PG01577;2023-05-05;CT0105;890;Al corriente;0;DOM;v3.1.8;admin
PG01578;2023-06-05;CT0105;890;pagado;0;Domiciliación;v3.2.0;import_batch
PG01579;2023-07-05;CT0105;890;Al corriente;0;Domiciliación;v3.2.1;jgarcia
