Suma de Dias_Retraso,Estado_Pago,Año,Trimestre,Mes,Día,ID_Contrato,ID_Pago,Suma de Importe_Pagado,Metodo_Pago
0,Pagado,2024,Qtr 3,septiembre,5,CT0067,PG01020,1620 €,Bizum
0,Pagado,2024,Qtr 3,septiembre,5,CT0068,PG01036,1470 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0069,PG01055,1490 €,Bizum
0,Pagado,2024,Qtr 3,septiembre,5,ct0073,PG01110,1760 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0081,PG01219,1290 €,Domiciliación
0,Pagado,2024,Qtr 3,septiembre,5,CT0091,PG01383,950 €,Bizum
0,Pagado,2024,Qtr 3,septiembre,5,CT0100,PG01516,2990 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0105,PG01593,890 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0108,PG01644,1420 €,Domiciliación
0,Pagado,2024,Qtr 3,septiembre,5,CT0109,PG01647,2070 €,Transferencia
0,Pagado,2024,Qtr 3,septiembre,5,CT0110,PG01680,2220 €,Domiciliación
0,Pagado,2024,Qtr 3,septiembre,5,CT0112,PG01701,1600 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0117,PG01754,2080 €,Bizum
0,Pagado,2024,Qtr 3,septiembre,5,CT-0122,PG01806,2670 €,Bizum
0,Pagado,2024,Qtr 3,septiembre,5,CT0123,PG01813,480 €,Domiciliación
0,Pagado,2024,Qtr 3,septiembre,5,CT0124,PG01818,580 €,Transferencia
0,Pagado,2024,Qtr 3,septiembre,5,CT0125,PG01851,1750 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0127,PG01894,1610 €,Transferencia
0,Pagado,2024,Qtr 3,septiembre,5,CT0130,PG01963,730 €,Transferencia
0,Pagado,2024,Qtr 3,septiembre,5,CT0131,PG02000,470 €,Domiciliación
0,Pagado,2024,Qtr 3,septiembre,5,CT0133,PG02016,1420 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0134,PG02031,590 €,Efectivo
0,Pagado,2024,Qtr 3,septiembre,5,CT0142,PG02140,2240 €,Bizum
99,Pagado,2024,Qtr 3,septiembre,5,CT0149,PG02220,2320 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT 0150,PG02231,1680 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,ct-0002,PG00040,620 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0004,PG00073,1410 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0006,PG00094,970 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0007,PG00107,1080 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0008,PG00136,1450 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0011,PG00189,690 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0012,PG00212,800 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,CT0014,PG00240,2560 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0019,PG00301,2710 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0020,PG00324,720 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,CT0030,PG00454,880 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,CT-0031,PG00480,470 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0041,PG00601,2670 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0043,PG00640,1090 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0044,PG00657,1460 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0046,PG00688,480 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0050,PG00775,750 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0051,PG00797,520 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0057,PG00893,1500 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0067,PG01021,1620 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0068,PG01037,1470 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,ct0073,PG01111,1760 €,Recibo
0,Pagado,2024,Qtr 4,octubre,5,CT0078,PG01168,800 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,CT0079,PG01191,460 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0081,PG01220,1290 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0086,PG01304,490 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0091,PG01384,950 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0093,PG01412,720 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0105,PG01594,890 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0107,PG01615,340 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0109,PG01648,2070 €,Domiciliación
0,Pagado,2024,Qtr 4,octubre,5,CT0110,PG01681,2220 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0117,PG01755,2080 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0123,PG01814,480 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0124,PG01819,580 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0127,PG01895,1610 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0130,PG01964,730 €,Bizum
0,Pagado,2024,Qtr 4,octubre,5,CT0131,PG02001,470 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0133,PG02017,1420 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0134,PG02032,590 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0140,PG02113,1070 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0141,PG02123,520 €,Transferencia
0,Pagado,2024,Qtr 4,octubre,5,CT0142,PG02141,2240 €,Efectivo
0,Pagado,2024,Qtr 4,octubre,5,CT0149,PG02221,2320 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,0046,PG00689,480 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0002,PG00041,620 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0003,PG00047,1380 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0004,PG00074,1410 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0006,PG00095,970 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0011,PG00190,690 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0012,PG00213,800 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0013,PG00227,1670 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0014,PG00241,2560 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0020,PG00325,720 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0022,PG00343,990 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0023,PG00357,1210 €,Recibo
0,Pagado,2024,Qtr 4,noviembre,5,CT0027,PG00422,780 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0030,PG00455,880 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0032,PG00501,1790 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0038,PG00569,920 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0041,PG00602,2670 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0043,PG00641,1090 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0044,PG00658,1460 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0050,PG00776,750 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0057,PG00894,1500 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0061,PG00948,1440 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0063,PG00992,720 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0067,PG01022,1620 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,ct-0068,PG01038,1470 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,ct0073,PG01112,1760 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0074,PG01126,2720 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0078,PG01169,800 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0079,PG01192,460 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0080,PG01206,450 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0081,PG01221,1290 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0083,PG01242,560 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0086,PG01305,490 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0089,PG01333,760 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0090,PG01360,1230 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,ct-0091,PG01385,950 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0093,PG01413,720 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0100,PG01518,2990 €,Recibo
0,Pagado,2024,Qtr 4,noviembre,5,CT0105,PG01595,890 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0107,PG01616,340 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0109,PG01649,2070 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0110,PG01682,2220 €,Recibo
0,Pagado,2024,Qtr 4,noviembre,5,CT0117,PG01756,2080 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0123,PG01815,480 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0124,PG01820,580 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0127,PG01896,1610 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0131,PG02002,470 €,Efectivo
0,Pagado,2024,Qtr 4,noviembre,5,CT0134,PG02033,590 €,Bizum
0,Pagado,2024,Qtr 4,noviembre,5,CT0140,PG02114,1070 €,Transferencia
0,Pagado,2024,Qtr 4,noviembre,5,CT0141,PG02124,520 €,Domiciliación
0,Pagado,2024,Qtr 4,noviembre,5,CT0150,PG02232,1680 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0002,PG00042,620 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0003,PG00048,1380 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0004,PG00075,1410 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0007,PG00109,1080 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0008,PG00138,1450 €,Bizum
99,Pagado,2024,Qtr 4,diciembre,5,CT0011,PG00191,690 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0012,PG00214,800 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0013,PG00228,1670 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0014,PG00242,2560 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0019,PG00303,2710 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0020,PG00326,720 €,Domiciliación
99,Pagado,2024,Qtr 4,diciembre,5,CT0022,PG00344,990 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0023,PG00358,1210 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0027,PG00423,780 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0030,PG00456,880 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0031,PG00482,470 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0032,PG00502,1790 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0038,PG00570,920 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0041,PG00603,2670 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0043,PG00642,1090 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0044,PG00659,1460 €,Recibo
0,Pagado,2024,Qtr 4,diciembre,5,CT0046,PG00690,480 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0050,PG00777,750 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0051,PG00799,520 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0055,PG00861,900 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0061,PG00949,1440 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0063,PG00993,720 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0067,PG01023,1620 €,Recibo
0,Pagado,2024,Qtr 4,diciembre,5,CT0068,PG01039,1470 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,ct0073,PG01113,1760 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0074,PG01127,2720 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0078,PG01170,800 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0079,PG01193,460 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0080,PG01207,450 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0081,PG01222,1290 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0083,PG01243,560 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0090,PG01361,1230 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0091,PG01386,950 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0093,PG01414,720 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0100,PG01519,2990 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0104,PG01560,2020 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0105,PG01596,890 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0107,PG01617,340 €,Transferencia
0,Pagado,2024,Qtr 4,diciembre,5,CT0110,PG01683,2220 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0112,PG01704,1600 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0117,PG01757,2080 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0123,PG01816,480 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,CT0127,PG01897,1610 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0128,PG01933,1470 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0130,PG01966,730 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0133,PG02019,1420 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0134,PG02034,590 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0140,PG02115,1070 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0141,PG02125,520 €,Bizum
0,Pagado,2024,Qtr 4,diciembre,5,CT0142,PG02143,2240 €,Domiciliación
0,Pagado,2024,Qtr 4,diciembre,5,ct0147,PG02188,850 €,Efectivo
0,Pagado,2024,Qtr 4,diciembre,5,CT0150,PG02233,1680 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0002,PG00043,620 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0003,PG00049,1380 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0004,PG00076,1410 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0006,PG00097,970 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0007,PG00110,1080 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0008,PG00139,1450 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0012,PG00215,800 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0013,PG00229,1670 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0014,PG00243,2560 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0019,PG00304,2710 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0020,PG00327,720 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0022,PG00345,990 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0027,PG00424,780 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0030,PG00457,880 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0032,PG00503,1790 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0033,PG00515,650 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0038,PG00571,920 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0041,PG00604,2670 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0044,PG00660,1460 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0046,PG00691,480 €,Recibo
0,Pagado,2025,Qtr 1,enero,5,CT0050,PG00778,750 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0051,PG00800,520 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0061,PG00950,1440 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0063,PG00994,720 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0069,PG01059,1490 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,ct0073,PG01114,1760 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0074,PG01128,2720 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0078,PG01171,800 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0080,PG01208,450 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0081,PG01223,1290 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0083,PG01244,560 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0086,PG01307,490 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0089,PG01335,760 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0090,PG01362,1230 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0091,PG01387,950 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0093,PG01415,720 €,Recibo
0,Pagado,2025,Qtr 1,enero,5,CT0094,PG01423,1060 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0100,PG01520,2990 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0107,PG01618,340 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0109,PG01651,2070 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0110,PG01684,2220 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT0112,PG01705,1600 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0117,PG01758,2080 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0124,PG01822,580 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0127,PG01898,1610 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0128,PG01934,1470 €,Transferencia
0,Pagado,2025,Qtr 1,enero,5,CT0130,PG01967,730 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0133,PG02020,1420 €,Domiciliación
0,Pagado,2025,Qtr 1,enero,5,CT-0134,PG02035,590 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0140,PG02116,1070 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0142,PG02144,2240 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0146,PG02176,1320 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,ct0147,PG02189,850 €,Efectivo
0,Pagado,2025,Qtr 1,enero,5,CT0149,PG02224,2320 €,Bizum
0,Pagado,2025,Qtr 1,enero,5,CT0150,PG02234,1680 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,0006,PG00098,970 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT 0081,PG01224,1290 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0002,PG00044,620 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0003,PG00050,1380 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0007,PG00111,1080 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0008,PG00140,1450 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0011,PG00193,690 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0012,PG00216,800 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0013,PG00230,1670 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0014,PG00244,2560 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0019,PG00305,2710 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0022,PG00346,990 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0023,PG00360,1210 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0027,PG00425,780 €,Recibo
0,Pagado,2025,Qtr 1,febrero,5,CT0030,PG00458,880 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT-0031,PG00484,470 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0032,PG00504,1790 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0033,PG00516,650 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0038,PG00572,920 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0041,PG00605,2670 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0043,PG00644,1090 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0046,PG00692,480 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0050,PG00779,750 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0051,PG00801,520 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0055,PG00863,900 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0057,PG00897,1500 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0059,PG00906,760 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0061,PG00951,1440 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0062,PG00953,1860 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0063,PG00995,720 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0067,PG01025,1620 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0068,PG01041,1470 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0069,PG01060,1490 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,ct0073,PG01115,1760 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0078,PG01172,800 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0079,PG01195,460 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0080,PG01209,450 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0083,PG01245,560 €,Recibo
0,Pagado,2025,Qtr 1,febrero,5,CT0086,PG01308,490 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0089,PG01336,760 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0090,PG01363,1230 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0091,PG01388,950 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0094,PG01424,1060 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0099,PG01492,1720 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0100,PG01521,2990 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0104,PG01562,2020 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0107,PG01619,340 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0109,PG01652,2070 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,ct-0110,PG01685,2220 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0112,PG01706,1600 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT0117,PG01759,2080 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0127,PG01899,1610 €,Transferencia
0,Pagado,2025,Qtr 1,febrero,5,CT0130,PG01968,730 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0133,PG02021,1420 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,CT-0134,PG02036,590 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0141,PG02127,520 €,Efectivo
0,Pagado,2025,Qtr 1,febrero,5,CT0142,PG02145,2240 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0143,PG02156,2400 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0146,PG02177,1320 €,Bizum
0,Pagado,2025,Qtr 1,febrero,5,ct0147,PG02190,850 €,Domiciliación
0,Pagado,2025,Qtr 1,febrero,5,CT0150,PG02235,1680 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,0134,PG02037,590 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0001,PG00001,1070 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0002,PG00045,620 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0003,PG00051,1380 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0004,PG00078,1410 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0006,PG00099,970 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0007,PG00112,1080 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0008,PG00141,1450 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0011,PG00194,690 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0012,PG00217,800 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0014,PG00245,2560 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0019,PG00306,2710 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0022,PG00347,990 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0023,PG00361,1210 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0027,PG00426,780 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0031,PG00485,470 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0032,PG00505,1790 €,Domiciliación
0,Pagado,2025,Qtr 1,marzo,5,CT0033,PG00517,650 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0038,PG00573,920 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0041,PG00606,2670 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0043,PG00645,1090 €,Efectivo
0,Pagado,2025,Qtr 1,marzo,5,CT0044,PG00662,1460 €,Bizum
0,Pagado,2025,Qtr 1,marzo,5,CT0046,PG00693,480 €,Transferencia
0,Pagado,2025,Qtr 1,marzo,5,CT0050,PG00780,750 €,Recibo
0,Pagado,2025,Qtr 1,marzo,5,CT0051,PG00802,520 €,Bizum
