codigo,magnitud,tipoMagnitud,lugar,profundidadKm,tsunami,red,alerta,sentidos,estado,fechaHora,fuentes,estaciones,ubicacion
ak600000045,3.2,mw,"Aleutian Islands, Alaska",4.4,False,hv,,2552,reviewed,2026-10-19T20:12:00Z,"[""nc"", ""ak"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 20, ""magnitudLocal"": 2.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 197, ""magnitudLocal"": 3.1}]","{""type"": ""Point"", ""coordinates"": [-123.991235, 45.798458]}"
ak600000046,0.9,mb,"Aleutian Islands, Alaska",57.2,False,uu,,2093,reviewed,2026-11-18T21:16:00Z,"[""ak"", ""uu""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 115, ""magnitudLocal"": 1.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 181, ""magnitudLocal"": 0.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 254, ""magnitudLocal"": 0.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 28, ""magnitudLocal"": 0.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 8, ""magnitudLocal"": 0.6}]","{""type"": ""Point"", ""coordinates"": [-0.941282, -12.482098]}"
ak600000047,1.5,mwr,"Mexico City, Mexico",372.9,False,nc,,3313,reviewed,2026-09-15T21:31:00Z,"[""ak"", ""ci""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 26, ""magnitudLocal"": 1.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 44, ""magnitudLocal"": 1.9}]","{""type"": ""Point"", ""coordinates"": [-172.491639, -31.541728]}"
ak600000048,6.9,mw,"Athens, Greece",432.7,False,pr,yellow,1209,automatic,2026-03-06T04:10:00Z,"[""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 129, ""magnitudLocal"": 6.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 273, ""magnitudLocal"": 6.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 178, ""magnitudLocal"": 6.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 44, ""magnitudLocal"": 6.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 276, ""magnitudLocal"": 6.9}]","{""type"": ""Point"", ""coordinates"": [-87.85144, -58.770176]}"
ak600000049,1.7,mww,"Wellington, New Zealand",531.4,False,ak,orange,466,reviewed,2026-12-26T19:19:00Z,"[""ak"", ""pr""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 294, ""magnitudLocal"": 1.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 166, ""magnitudLocal"": 1.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 245, ""magnitudLocal"": 1.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 145, ""magnitudLocal"": 1.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 264, ""magnitudLocal"": 1.3}]","{""type"": ""Point"", ""coordinates"": [131.130012, 63.952807]}"
ak600000050,5.4,mwr,"Aleutian Islands, Alaska",355.0,False,hv,,3054,reviewed,2026-01-30T20:55:00Z,"[""ci"", ""hv""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 169, ""magnitudLocal"": 5.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 36, ""magnitudLocal"": 5.4}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 48, ""magnitudLocal"": 5.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 25, ""magnitudLocal"": 5.1}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 229, ""magnitudLocal"": 5.4}]","{""type"": ""Point"", ""coordinates"": [64.403179, -80.574207]}"
ak600000051,5.5,mw,"Aleutian Islands, Alaska",234.3,False,pr,,4312,automatic,2026-10-09T11:41:00Z,"[""pr"", ""ci"", ""nc""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 81, ""magnitudLocal"": 5.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 184, ""magnitudLocal"": 5.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 71, ""magnitudLocal"": 5.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 163, ""magnitudLocal"": 5.6}]","{""type"": ""Point"", ""coordinates"": [-49.741885, -24.73242]}"
ak600000052,1.9,mwr,"Aleutian Islands, Alaska",150.0,False,nc,,3086,automatic,2026-06-14T23:07:00Z,"[""us""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 44, ""magnitudLocal"": 1.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 264, ""magnitudLocal"": 2.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 177, ""magnitudLocal"": 2.3}]","{""type"": ""Point"", ""coordinates"": [119.28422, 48.797606]}"
ak600000053,7.0,mb,"Santiago, Chile",116.0,False,uu,,4953,automatic,2026-06-22T23:08:00Z,"[""ak"", ""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 234, ""magnitudLocal"": 6.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 163, ""magnitudLocal"": 7.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 104, ""magnitudLocal"": 6.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 241, ""magnitudLocal"": 7.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 262, ""magnitudLocal"": 7.0}]","{""type"": ""Point"", ""coordinates"": [-6.987364, -23.181821]}"
ak600000054,8.0,mw,"Wellington, New Zealand",498.0,False,pr,,1136,reviewed,2026-03-03T01:49:00Z,"[""nc"", ""ak""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 144, ""magnitudLocal"": 7.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 228, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 235, ""magnitudLocal"": 8.4}, {""codigo"": ""II.PFO"", ""distanciaKm"": 217, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 125, ""magnitudLocal"": 7.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 196, ""magnitudLocal"": 7.7}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 55, ""magnitudLocal"": 8.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 79, ""magnitudLocal"": 7.6}]","{""type"": ""Point"", ""coordinates"": [146.108696, -86.579301]}"
ak600000055,2.2,mwr,"Wellington, New Zealand",104.7,False,ak,,908,reviewed,2026-11-05T04:54:00Z,"[""nc"", ""ak"", ""uu""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 126, ""magnitudLocal"": 2.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 127, ""magnitudLocal"": 2.1}]","{""type"": ""Point"", ""coordinates"": [27.017085, 39.337979]}"
ak600000056,2.8,mw,"Athens, Greece",1.2,False,uu,,1434,reviewed,2026-05-17T09:32:00Z,"[""ci"", ""pr"", ""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 273, ""magnitudLocal"": 3.3}, {""codigo"": ""II.KIV"", ""distanciaKm"": 274, ""magnitudLocal"": 2.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 204, ""magnitudLocal"": 3.2}, {""codigo"": ""II.PFO"", ""distanciaKm"": 203, ""magnitudLocal"": 3.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 13, ""magnitudLocal"": 2.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 181, ""magnitudLocal"": 2.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 175, ""magnitudLocal"": 2.4}]","{""type"": ""Point"", ""coordinates"": [112.139165, -78.641903]}"
ak600000057,6.7,mb,"Jakarta, Indonesia",320.4,False,hv,,391,reviewed,2026-05-26T05:59:00Z,"[""ak"", ""hv""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 163, ""magnitudLocal"": 6.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 134, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [-22.697502, -17.996081]}"
ak600000058,4.0,mw,"Jakarta, Indonesia",669.5,False,ci,,4936,reviewed,2026-12-29T06:51:00Z,"[""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 47, ""magnitudLocal"": 4.2}, {""codigo"": ""II.KIV"", ""distanciaKm"": 225, ""magnitudLocal"": 4.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 284, ""magnitudLocal"": 3.8}, {""codigo"": ""II.KIV"", ""distanciaKm"": 45, ""magnitudLocal"": 3.8}]","{""type"": ""Point"", ""coordinates"": [-20.192983, -9.516661]}"
ak600000059,6.3,mwr,"Wellington, New Zealand",638.1,False,ak,,1034,automatic,2026-02-11T18:24:00Z,"[""uu""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 191, ""magnitudLocal"": 6.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 20, ""magnitudLocal"": 5.9}]","{""type"": ""Point"", ""coordinates"": [52.258635, -24.812895]}"
ak600000060,8.1,mww,"Tokyo, Japan",22.8,False,hv,,2132,reviewed,2026-09-28T03:04:00Z,"[""nc""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 44, ""magnitudLocal"": 8.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 208, ""magnitudLocal"": 7.9}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 132, ""magnitudLocal"": 8.6}, {""codigo"": ""II.PFO"", ""distanciaKm"": 100, ""magnitudLocal"": 8.1}]","{""type"": ""Point"", ""coordinates"": [-77.192324, 74.966204]}"
ak600000061,4.4,mb,"Athens, Greece",85.9,False,nc,,1836,automatic,2026-11-21T02:52:00Z,"[""uu""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 182, ""magnitudLocal"": 4.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 158, ""magnitudLocal"": 4.8}]","{""type"": ""Point"", ""coordinates"": [-130.004326, 52.267151]}"
ak600000062,0.7,ml,"Tokyo, Japan",387.9,False,nc,green,1253,reviewed,2026-04-05T11:54:00Z,"[""us""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 38, ""magnitudLocal"": 0.5}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 274, ""magnitudLocal"": 0.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 299, ""magnitudLocal"": 0.3}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 42, ""magnitudLocal"": 0.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 70, ""magnitudLocal"": 1.1}, {""codigo"": ""GE.STU"", ""distanciaKm"": 71, ""magnitudLocal"": 0.6}]","{""type"": ""Point"", ""coordinates"": [-63.84213, 37.679784]}"
ak600000063,3.3,mwr,"Athens, Greece",658.6,False,uu,green,4617,automatic,2026-07-02T11:38:00Z,"[""ak""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 69, ""magnitudLocal"": 3.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 262, ""magnitudLocal"": 3.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 92, ""magnitudLocal"": 3.5}]","{""type"": ""Point"", ""coordinates"": [-163.633751, 25.461672]}"
ak600000064,5.1,mw,"Athens, Greece",455.8,False,ci,,1071,reviewed,2026-01-23T01:17:00Z,"[""nc"", ""ak"", ""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 159, ""magnitudLocal"": 5.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 157, ""magnitudLocal"": 5.1}, {""codigo"": ""II.PFO"", ""distanciaKm"": 85, ""magnitudLocal"": 5.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 242, ""magnitudLocal"": 4.8}, {""codigo"": ""GE.STU"", ""distanciaKm"": 165, ""magnitudLocal"": 5.5}]","{""type"": ""Point"", ""coordinates"": [-92.97437, -67.946056]}"
ak600000065,4.1,mw,"Wellington, New Zealand",98.7,False,ak,yellow,737,reviewed,2026-11-01T11:26:00Z,"[""ci"", ""us"", ""pr""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 172, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 102, ""magnitudLocal"": 4.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 268, ""magnitudLocal"": 4.1}]","{""type"": ""Point"", ""coordinates"": [30.00388, -81.241536]}"
ak600000066,2.8,ml,"Mexico City, Mexico",418.3,False,hv,,2777,reviewed,2026-07-28T01:48:00Z,"[""us""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 60, ""magnitudLocal"": 2.7}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 192, ""magnitudLocal"": 3.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 28, ""magnitudLocal"": 2.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 190, ""magnitudLocal"": 2.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 202, ""magnitudLocal"": 2.8}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 65, ""magnitudLocal"": 2.4}]","{""type"": ""Point"", ""coordinates"": [36.886662, -17.750325]}"
ak600000067,0.8,mwr,"Wellington, New Zealand",27.3,False,pr,green,4611,reviewed,2026-11-29T18:27:00Z,"[""uu"", ""ak""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 172, ""magnitudLocal"": 1.2}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 88, ""magnitudLocal"": 0.7}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 177, ""magnitudLocal"": 0.8}]","{""type"": ""Point"", ""coordinates"": [-47.391188, 31.285151]}"
ak600000068,8.3,mw,"Mexico City, Mexico",408.6,False,us,,3382,automatic,2026-01-20T09:41:00Z,"[""nc"", ""uu""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 140, ""magnitudLocal"": 8.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 31, ""magnitudLocal"": 8.4}, {""codigo"": ""GE.STU"", ""distanciaKm"": 273, ""magnitudLocal"": 8.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 80, ""magnitudLocal"": 8.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 21, ""magnitudLocal"": 8.4}, {""codigo"": ""II.KIV"", ""distanciaKm"": 102, ""magnitudLocal"": 7.8}]","{""type"": ""Point"", ""coordinates"": [151.387542, 67.107188]}"
ak600000069,6.4,mw,"Jakarta, Indonesia",43.7,False,hv,,998,reviewed,2026-08-25T16:39:00Z,"[""uu"", ""hv""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 274, ""magnitudLocal"": 6.3}, {""codigo"": ""GE.STU"", ""distanciaKm"": 240, ""magnitudLocal"": 6.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 284, ""magnitudLocal"": 6.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 252, ""magnitudLocal"": 6.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 147, ""magnitudLocal"": 6.5}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 157, ""magnitudLocal"": 6.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 255, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [163.659191, 54.83085]}"
ak600000070,2.8,mwr,"Aleutian Islands, Alaska",201.4,False,ci,,3896,reviewed,2026-11-19T03:04:00Z,"[""us"", ""hv"", ""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 250, ""magnitudLocal"": 2.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 292, ""magnitudLocal"": 3.0}, {""codigo"": ""GE.STU"", ""distanciaKm"": 60, ""magnitudLocal"": 2.9}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 129, ""magnitudLocal"": 2.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 124, ""magnitudLocal"": 2.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 174, ""magnitudLocal"": 3.0}, {""codigo"": ""II.KIV"", ""distanciaKm"": 75, ""magnitudLocal"": 2.3}]","{""type"": ""Point"", ""coordinates"": [-77.250477, -79.350734]}"
ak600000071,6.6,ml,"Jakarta, Indonesia",456.6,False,nc,,4937,automatic,2026-01-28T03:50:00Z,"[""hv"", ""ci""]","[{""codigo"": ""AK.ADAG"", ""distanciaKm"": 95, ""magnitudLocal"": 7.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 208, ""magnitudLocal"": 6.9}, {""codigo"": ""GE.STU"", ""distanciaKm"": 153, ""magnitudLocal"": 7.0}]","{""type"": ""Point"", ""coordinates"": [176.075809, 7.794087]}"
ak600000072,4.5,mb,"Wellington, New Zealand",657.0,False,uu,,2187,reviewed,2026-05-21T09:37:00Z,"[""nc"", ""pr""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 174, ""magnitudLocal"": 4.2}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 136, ""magnitudLocal"": 4.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 177, ""magnitudLocal"": 4.8}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 94, ""magnitudLocal"": 4.6}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 223, ""magnitudLocal"": 4.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 210, ""magnitudLocal"": 4.7}, {""codigo"": ""GE.STU"", ""distanciaKm"": 76, ""magnitudLocal"": 4.5}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 8, ""magnitudLocal"": 4.3}]","{""type"": ""Point"", ""coordinates"": [26.235845, -42.920433]}"
ak600000073,3.4,mb,"Santiago, Chile",165.5,False,pr,,4880,automatic,2026-04-27T07:15:00Z,"[""ci"", ""nc"", ""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 65, ""magnitudLocal"": 3.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 193, ""magnitudLocal"": 3.5}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 73, ""magnitudLocal"": 3.4}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 196, ""magnitudLocal"": 3.3}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 280, ""magnitudLocal"": 3.7}]","{""type"": ""Point"", ""coordinates"": [-151.88302, 11.55037]}"
ak600000074,1.0,mwr,"Mexico City, Mexico",383.4,False,ci,,4619,automatic,2026-04-20T02:51:00Z,"[""ci"", ""pr"", ""hv""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 271, ""magnitudLocal"": 0.9}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 255, ""magnitudLocal"": 0.6}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 33, ""magnitudLocal"": 1.0}]","{""type"": ""Point"", ""coordinates"": [80.380829, -18.729232]}"
ak600000075,7.0,mwr,"Mexico City, Mexico",522.1,False,nc,,1043,automatic,2026-09-08T21:04:00Z,"[""uu""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 282, ""magnitudLocal"": 7.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 246, ""magnitudLocal"": 6.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 97, ""magnitudLocal"": 7.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 196, ""magnitudLocal"": 7.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 234, ""magnitudLocal"": 7.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 197, ""magnitudLocal"": 6.6}, {""codigo"": ""GE.STU"", ""distanciaKm"": 183, ""magnitudLocal"": 6.6}]","{""type"": ""Point"", ""coordinates"": [-171.815282, -36.294662]}"
ak600000076,5.9,ml,"Mexico City, Mexico",381.2,False,ci,green,1919,automatic,2026-06-30T05:35:00Z,"[""us""]","[{""codigo"": ""IU.COLA"", ""distanciaKm"": 84, ""magnitudLocal"": 5.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 21, ""magnitudLocal"": 6.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 13, ""magnitudLocal"": 5.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 56, ""magnitudLocal"": 6.0}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 29, ""magnitudLocal"": 5.6}]","{""type"": ""Point"", ""coordinates"": [1.402506, -37.932579]}"
ak600000077,7.0,mb,"Mexico City, Mexico",512.1,False,nc,,4060,automatic,2026-08-22T12:01:00Z,"[""pr"", ""uu""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 78, ""magnitudLocal"": 7.5}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 216, ""magnitudLocal"": 6.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 290, ""magnitudLocal"": 7.4}]","{""type"": ""Point"", ""coordinates"": [-42.784332, 4.403351]}"
ak600000078,6.1,mb,"Mexico City, Mexico",285.8,False,us,,2088,automatic,2026-12-11T19:20:00Z,"[""pr"", ""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 158, ""magnitudLocal"": 6.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 242, ""magnitudLocal"": 6.5}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 218, ""magnitudLocal"": 6.2}]","{""type"": ""Point"", ""coordinates"": [152.001398, 62.484009]}"
ak600000079,1.2,mwr,"Wellington, New Zealand",507.2,False,ci,,807,reviewed,2026-01-29T19:08:00Z,"[""us"", ""hv""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 101, ""magnitudLocal"": 1.5}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 250, ""magnitudLocal"": 0.9}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 160, ""magnitudLocal"": 1.7}, {""codigo"": ""II.PFO"", ""distanciaKm"": 113, ""magnitudLocal"": 1.6}, {""codigo"": ""II.KIV"", ""distanciaKm"": 250, ""magnitudLocal"": 1.6}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 208, ""magnitudLocal"": 1.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 149, ""magnitudLocal"": 1.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 162, ""magnitudLocal"": 1.0}]","{""type"": ""Point"", ""coordinates"": [-67.348073, -81.771219]}"
ak600000080,7.4,mww,"Wellington, New Zealand",518.9,True,ci,,1378,reviewed,2026-11-01T01:42:00Z,"[""us""]","[{""codigo"": ""GE.STU"", ""distanciaKm"": 105, ""magnitudLocal"": 7.2}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 296, ""magnitudLocal"": 7.7}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 286, ""magnitudLocal"": 7.6}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 136, ""magnitudLocal"": 7.7}]","{""type"": ""Point"", ""coordinates"": [79.312871, -2.103062]}"
ak600000081,7.8,ml,"Mexico City, Mexico",379.5,False,uu,,1468,automatic,2026-01-25T15:06:00Z,"[""nc""]","[{""codigo"": ""II.KIV"", ""distanciaKm"": 29, ""magnitudLocal"": 8.1}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 75, ""magnitudLocal"": 8.1}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 39, ""magnitudLocal"": 8.0}, {""codigo"": ""II.PFO"", ""distanciaKm"": 116, ""magnitudLocal"": 7.8}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 35, ""magnitudLocal"": 7.9}, {""codigo"": ""HV.HILO"", ""distanciaKm"": 254, ""magnitudLocal"": 7.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 11, ""magnitudLocal"": 7.3}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 279, ""magnitudLocal"": 8.3}]","{""type"": ""Point"", ""coordinates"": [-126.396905, -55.45223]}"
ak600000082,4.7,ml,"Wellington, New Zealand",570.7,False,uu,,3554,reviewed,2026-09-29T15:32:00Z,"[""uu"", ""ak"", ""nc""]","[{""codigo"": ""HV.HILO"", ""distanciaKm"": 294, ""magnitudLocal"": 4.4}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 158, ""magnitudLocal"": 4.9}, {""codigo"": ""II.KIV"", ""distanciaKm"": 21, ""magnitudLocal"": 4.3}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 198, ""magnitudLocal"": 4.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 9, ""magnitudLocal"": 4.9}]","{""type"": ""Point"", ""coordinates"": [150.894798, -48.642031]}"
ak600000083,7.7,mw,"Granada, Spain",484.6,False,ak,,3580,automatic,2026-02-24T03:19:00Z,"[""hv""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 283, ""magnitudLocal"": 7.8}, {""codigo"": ""II.PFO"", ""distanciaKm"": 96, ""magnitudLocal"": 8.1}, {""codigo"": ""IU.COLA"", ""distanciaKm"": 13, ""magnitudLocal"": 8.2}, {""codigo"": ""GE.STU"", ""distanciaKm"": 208, ""magnitudLocal"": 8.1}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 88, ""magnitudLocal"": 7.8}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 281, ""magnitudLocal"": 7.5}, {""codigo"": ""GE.STU"", ""distanciaKm"": 45, ""magnitudLocal"": 7.7}]","{""type"": ""Point"", ""coordinates"": [37.860748, 20.495742]}"
ak600000084,5.3,mb,"Mexico City, Mexico",678.2,False,hv,,2954,automatic,2026-11-25T01:56:00Z,"[""ak""]","[{""codigo"": ""IU.CTAO"", ""distanciaKm"": 187, ""magnitudLocal"": 5.4}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 226, ""magnitudLocal"": 5.0}, {""codigo"": ""AK.ADAG"", ""distanciaKm"": 48, ""magnitudLocal"": 5.6}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 131, ""magnitudLocal"": 5.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 142, ""magnitudLocal"": 5.0}]","{""type"": ""Point"", ""coordinates"": [159.465682, -9.947544]}"
ak600000085,6.6,ml,"Jakarta, Indonesia",71.7,False,ci,,3176,automatic,2026-10-25T03:05:00Z,"[""nc"", ""us"", ""uu""]","[{""codigo"": ""II.PFO"", ""distanciaKm"": 50, ""magnitudLocal"": 6.5}, {""codigo"": ""II.KIV"", ""distanciaKm"": 171, ""magnitudLocal"": 7.0}]","{""type"": ""Point"", ""coordinates"": [7.597631, 33.356879]}"
ak600000086,1.9,mw,"Mexico City, Mexico",188.3,False,uu,,2699,reviewed,2026-05-02T18:09:00Z,"[""ci"", ""pr""]","[{""codigo"": ""IU.ANMO"", ""distanciaKm"": 220, ""magnitudLocal"": 1.7}, {""codigo"": ""II.KIV"", ""distanciaKm"": 189, ""magnitudLocal"": 1.7}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 258, ""magnitudLocal"": 2.0}, {""codigo"": ""IU.CTAO"", ""distanciaKm"": 239, ""magnitudLocal"": 1.5}, {""codigo"": ""IU.ANMO"", ""distanciaKm"": 8, ""magnitudLocal"": 2.3}]","{""type"": ""Point"", ""coordinates"": [170.721136, -65.497595]}"
